R_270c3(GST_1000nm)_VIS_InGaAs_CaF2,R_270c3(GST_1000nm)_VIS_InGaAs_CaF2
11997.51774 0.42943
11995.58919 0.42939
11993.66064 0.42912
11991.73208 0.42882
11989.80353 0.42867
11987.87498 0.4285
11985.94643 0.42832
11984.01788 0.42849
11982.08933 0.42883
11980.16078 0.42892
11978.23223 0.42873
11976.30367 0.4286
11974.37512 0.42862
11972.44657 0.42843
11970.51802 0.42827
11968.58947 0.42846
11966.66092 0.4287
11964.73237 0.4289
11962.80381 0.42886
11960.87526 0.42833
11958.94671 0.42792
11957.01816 0.42798
11955.08961 0.42828
11953.16106 0.42858
11951.23251 0.42865
11949.30396 0.42836
11947.3754 0.42811
11945.44685 0.42832
11943.5183 0.42879
11941.58975 0.42902
11939.6612 0.42898
11937.73265 0.4289
11935.8041 0.42896
11933.87555 0.42929
11931.94699 0.42939
11930.01844 0.4289
11928.08989 0.42837
11926.16134 0.42817
11924.23279 0.42826
11922.30424 0.42839
11920.37569 0.42831
11918.44713 0.4284
11916.51858 0.42882
11914.59003 0.42891
11912.66148 0.42855
11910.73293 0.42834
11908.80438 0.42855
11906.87583 0.42896
11904.94728 0.42916
11903.01872 0.42904
11901.09017 0.4288
11899.16162 0.42846
11897.23307 0.42813
11895.30452 0.42803
11893.37597 0.42821
11891.44742 0.4284
11889.51886 0.42847
11887.59031 0.42875
11885.66176 0.42924
11883.73321 0.42939
11881.80466 0.42913
11879.87611 0.42877
11877.94756 0.42839
11876.01901 0.42807
11874.09045 0.42808
11872.1619 0.42834
11870.23335 0.42844
11868.3048 0.42827
11866.37625 0.42828
11864.4477 0.42854
11862.51915 0.42876
11860.5906 0.42886
11858.66204 0.42881
11856.73349 0.42854
11854.80494 0.42833
11852.87639 0.42849
11850.94784 0.4289
11849.01929 0.42921
11847.09074 0.42927
11845.16218 0.42922
11843.23363 0.42913
11841.30508 0.42889
11839.37653 0.4286
11837.44798 0.42856
11835.51943 0.42868
11833.59088 0.42872
11831.66233 0.42884
11829.73377 0.42905
11827.80522 0.42894
11825.87667 0.42853
11823.94812 0.42836
11822.01957 0.42862
11820.09102 0.42879
11818.16247 0.42871
11816.23391 0.42862
11814.30536 0.42851
11812.37681 0.42827
11810.44826 0.42818
11808.51971 0.42835
11806.59116 0.42829
11804.66261 0.42803
11802.73406 0.42804
11800.8055 0.42823
11798.87695 0.42848
11796.9484 0.42881
11795.01985 0.429
11793.0913 0.42903
11791.16275 0.42889
11789.2342 0.42848
11787.30564 0.4281
11785.37709 0.42804
11783.44854 0.42806
11781.51999 0.42796
11779.59144 0.42786
11777.66289 0.42789
11775.73434 0.42803
11773.80579 0.42816
11771.87723 0.42818
11769.94868 0.42813
11768.02013 0.42824
11766.09158 0.42849
11764.16303 0.42858
11762.23448 0.42846
11760.30593 0.42828
11758.37738 0.42821
11756.44882 0.42811
11754.52027 0.428
11752.59172 0.4281
11750.66317 0.42818
11748.73462 0.42815
11746.80607 0.42822
11744.87752 0.42822
11742.94896 0.42792
11741.02041 0.42752
11739.09186 0.42752
11737.16331 0.42794
11735.23476 0.42828
11733.30621 0.42822
11731.37766 0.42788
11729.44911 0.4276
11727.52055 0.42745
11725.592 0.42747
11723.66345 0.42789
11721.7349 0.42858
11719.80635 0.42887
11717.8778 0.4285
11715.94925 0.42794
11714.02069 0.42759
11712.09214 0.42763
11710.16359 0.4279
11708.23504 0.42793
11706.30649 0.42779
11704.37794 0.42774
11702.44939 0.42787
11700.52084 0.42807
11698.59228 0.42815
11696.66373 0.42813
11694.73518 0.42801
11692.80663 0.42779
11690.87808 0.42789
11688.94953 0.42837
11687.02098 0.42852
11685.09243 0.42812
11683.16387 0.42776
11681.23532 0.42773
11679.30677 0.42779
11677.37822 0.42778
11675.44967 0.42802
11673.52112 0.42851
11671.59257 0.42873
11669.66401 0.42854
11667.73546 0.42824
11665.80691 0.42809
11663.87836 0.42821
11661.94981 0.42846
11660.02126 0.4285
11658.09271 0.42811
11656.16416 0.42774
11654.2356 0.42785
11652.30705 0.42801
11650.3785 0.42794
11648.44995 0.42792
11646.5214 0.42803
11644.59285 0.42819
11642.6643 0.42821
11640.73574 0.42794
11638.80719 0.42773
11636.87864 0.42784
11634.95009 0.42803
11633.02154 0.42815
11631.09299 0.42833
11629.16444 0.42844
11627.23589 0.42825
11625.30733 0.42795
11623.37878 0.42785
11621.45023 0.42799
11619.52168 0.4283
11617.59313 0.42855
11615.66458 0.42839
11613.73603 0.42811
11611.80748 0.42826
11609.87892 0.42866
11607.95037 0.42872
11606.02182 0.42849
11604.09327 0.4284
11602.16472 0.4284
11600.23617 0.42819
11598.30762 0.42778
11596.37906 0.4274
11594.45051 0.42729
11592.52196 0.42753
11590.59341 0.42798
11588.66486 0.42826
11586.73631 0.42816
11584.80776 0.42801
11582.87921 0.42812
11580.95065 0.42825
11579.0221 0.4282
11577.09355 0.42819
11575.165 0.42827
11573.23645 0.42833
11571.3079 0.42839
11569.37935 0.42849
11567.45079 0.42846
11565.52224 0.42822
11563.59369 0.4281
11561.66514 0.42827
11559.73659 0.4286
11557.80804 0.42889
11555.87949 0.42891
11553.95094 0.42858
11552.02238 0.42808
11550.09383 0.42785
11548.16528 0.42792
11546.23673 0.42794
11544.30818 0.42798
11542.37963 0.42823
11540.45108 0.42853
11538.52253 0.4287
11536.59397 0.42877
11534.66542 0.42864
11532.73687 0.42844
11530.80832 0.4284
11528.87977 0.42828
11526.95122 0.42798
11525.02267 0.42782
11523.09411 0.42787
11521.16556 0.42784
11519.23701 0.42776
11517.30846 0.42784
11515.37991 0.42803
11513.45136 0.42821
11511.52281 0.42829
11509.59426 0.42819
11507.6657 0.42793
11505.73715 0.42769
11503.8086 0.42753
11501.88005 0.42748
11499.9515 0.42756
11498.02295 0.4276
11496.0944 0.42757
11494.16584 0.42753
11492.23729 0.42753
11490.30874 0.42767
11488.38019 0.42788
11486.45164 0.42798
11484.52309 0.42785
11482.59454 0.42754
11480.66599 0.42736
11478.73743 0.42743
11476.80888 0.42778
11474.88033 0.42823
11472.95178 0.4284
11471.02323 0.42828
11469.09468 0.42818
11467.16613 0.42815
11465.23758 0.42797
11463.30902 0.4277
11461.38047 0.42747
11459.45192 0.42732
11457.52337 0.42733
11455.59482 0.42758
11453.66627 0.42793
11451.73772 0.42801
11449.80916 0.42792
11447.88061 0.42797
11445.95206 0.42795
11444.02351 0.4277
11442.09496 0.42753
11440.16641 0.42745
11438.23786 0.42737
11436.30931 0.42749
11434.38075 0.42769
11432.4522 0.42773
11430.52365 0.42765
11428.5951 0.42762
11426.66655 0.42767
11424.738 0.4278
11422.80945 0.42799
11420.88089 0.428
11418.95234 0.42765
11417.02379 0.42725
11415.09524 0.42711
11413.16669 0.42721
11411.23814 0.42734
11409.30959 0.4275
11407.38104 0.42775
11405.45248 0.42793
11403.52393 0.42806
11401.59538 0.42815
11399.66683 0.42808
11397.73828 0.42797
11395.80973 0.42798
11393.88118 0.4279
11391.95263 0.42773
11390.02407 0.42772
11388.09552 0.42788
11386.16697 0.42798
11384.23842 0.42793
11382.30987 0.42787
11380.38132 0.42792
11378.45277 0.42795
11376.52421 0.42784
11374.59566 0.42783
11372.66711 0.42805
11370.73856 0.42824
11368.81001 0.42823
11366.88146 0.42806
11364.95291 0.42787
11363.02436 0.42789
11361.0958 0.42806
11359.16725 0.4281
11357.2387 0.42803
11355.31015 0.42789
11353.3816 0.42771
11351.45305 0.42767
11349.5245 0.42787
11347.59594 0.42809
11345.66739 0.42817
11343.73884 0.42814
11341.81029 0.42804
11339.88174 0.42799
11337.95319 0.42809
11336.02464 0.42808
11334.09609 0.42795
11332.16753 0.42791
11330.23898 0.42793
11328.31043 0.42786
11326.38188 0.42762
11324.45333 0.4274
